future_nonIrr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Oct-2049	0	0	0	0	0	280726.647098084	0	98364.8487863367	0	0	0
Nov-2049	0	0	0	0	0	290710.607803196	0	109016.477926199	0	0	0
Dec-2049	0	0	0	0	0	473333.12981335	0	202857.055634293	0	0	0
Jan-2049	0	0	0	0	0	347703.863143548	0	162087.515149624	0	0	0
Feb-2049	0	0	0	0	0	871226.105361842	0	234348.794163787	0	0	0
Mar-2049	0	0	0	0	0	423613.550513047	0	104601.781746797	0	0	0
Apr-2049	0	0	0	0	0	163824.10482434	0	52399.6217636677	0	0	0
May-2049	0	0	0	0	0	239415.11289723	0	23769.2702013078	0	0	0
Jun-2049	0	0	0	0	0	493036.917374414	0	53522.5261517565	0	0	0
Jul-2049	0	0	0	0	0	584079.241081358	0	111029.788799937	0	0	0
Aug-2049	0	0	0	0	0	534165.42413276	0	98273.7575555822	0	0	0
Sep-2049	0	0	0	0	0	508413.233708298	0	134836.583042763	0	0	0
Oct-2050	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2050	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2050	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2050	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2050	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2050	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2050	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2050	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2050	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2050	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2050	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2050	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2051	0	0	0	0	0	590324.314408543	0	123649.01180179	0	0	0
Nov-2051	0	0	0	0	0	334966.525065683	0	66993.3050131367	0	0	0
Dec-2051	0	0	0	0	0	1165672.51820325	0	233134.503640651	0	0	0
Jan-2051	0	0	0	0	0	467691.551951724	0	93538.3103903451	0	0	0
Feb-2051	0	0	0	0	0	1006340.06281885	0	201268.01256377	0	0	0
Mar-2051	0	0	0	0	0	692172.140283454	0	138434.428056691	0	0	0
Apr-2051	0	0	0	0	0	388068.80728395	0	77613.7614567901	0	0	0
May-2051	0	0	0	0	0	503638.188231795	0	48426.7488684419	0	0	0
Jun-2051	0	0	0	0	0	389499.928933126	0	78264.0044117966	0	0	0
Jul-2051	0	0	0	0	0	488952.764885323	0	92214.7758336359	0	0	0
Aug-2051	0	0	0	0	0	408007.930386045	0	122866.024491252	0	0	0
Sep-2051	0	0	0	0	0	558113.682958577	0	125575.57866568	0	0	0
Oct-2052	0	0	0	0	0	590324.314408543	0	123649.01180179	0	0	0
Nov-2052	0	0	0	0	0	334966.525065683	0	66993.3050131367	0	0	0
Dec-2052	0	0	0	0	0	1165672.51820325	0	233134.503640651	0	0	0
Jan-2052	0	0	0	0	0	467691.551951724	0	93538.3103903451	0	0	0
Feb-2052	0	0	0	0	0	1006340.06281885	0	201268.01256377	0	0	0
Mar-2052	0	0	0	0	0	692172.140283454	0	138434.428056691	0	0	0
Apr-2052	0	0	0	0	0	388068.80728395	0	77613.7614567901	0	0	0
May-2052	0	0	0	0	0	503638.188231795	0	48426.7488684419	0	0	0
Jun-2052	0	0	0	0	0	389499.928933126	0	78264.0044117966	0	0	0
Jul-2052	0	0	0	0	0	488952.764885323	0	92214.7758336359	0	0	0
Aug-2052	0	0	0	0	0	408007.930386045	0	122866.024491252	0	0	0
Sep-2052	0	0	0	0	0	558113.682958577	0	125575.57866568	0	0	0
Oct-2053	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2053	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2053	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2053	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2053	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2053	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2053	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2053	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2053	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2053	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2053	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2053	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2054	0	0	0	0	0	788884.428392066	0	99145.9557534132	0	0	0
Nov-2054	0	0	0	0	0	483248.163225603	0	69035.4518893718	0	0	0
Dec-2054	0	0	0	0	0	750493.035499331	0	114624.347752366	0	0	0
Jan-2054	0	0	0	0	0	498373.847153509	0	99674.7694307022	0	0	0
Feb-2054	0	0	0	0	0	1173344.11429385	0	234668.822858769	0	0	0
Mar-2054	0	0	0	0	0	1681280.39861372	0	148067.307832459	0	0	0
Apr-2054	0	0	0	0	0	509641.440399092	0	42687.9155206077	0	0	0
May-2054	0	0	0	0	0	536677.417538168	0	0	0	0	0
Jun-2054	0	0	0	0	0	678038.062369733	0	0	0	0	0
Jul-2054	0	0	0	0	0	828411.829411626	0	0	0	0	0
Aug-2054	0	0	0	0	0	849885.425190935	0	0	0	0	0
Sep-2054	0	0	0	0	0	1060278.54318276	0	0	0	0	0
Oct-2055	0	0	0	0	0	590324.314408543	0	123649.01180179	0	0	0
Nov-2055	0	0	0	0	0	334966.525065683	0	66993.3050131367	0	0	0
Dec-2055	0	0	0	0	0	1165672.51820325	0	233134.503640651	0	0	0
Jan-2055	0	0	0	0	0	467691.551951724	0	93538.3103903451	0	0	0
Feb-2055	0	0	0	0	0	1006340.06281885	0	201268.01256377	0	0	0
Mar-2055	0	0	0	0	0	692172.140283454	0	138434.428056691	0	0	0
Apr-2055	0	0	0	0	0	388068.80728395	0	77613.7614567901	0	0	0
May-2055	0	0	0	0	0	503638.188231795	0	48426.7488684419	0	0	0
Jun-2055	0	0	0	0	0	389499.928933126	0	78264.0044117966	0	0	0
Jul-2055	0	0	0	0	0	488952.764885323	0	92214.7758336359	0	0	0
Aug-2055	0	0	0	0	0	408007.930386045	0	122866.024491252	0	0	0
Sep-2055	0	0	0	0	0	558113.682958577	0	125575.57866568	0	0	0
Oct-2056	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2056	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2056	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2056	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2056	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2056	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2056	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2056	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2056	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2056	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2056	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2056	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2057	0	0	0	0	0	280726.647098084	0	98364.8487863367	0	0	0
Nov-2057	0	0	0	0	0	290710.607803196	0	109016.477926199	0	0	0
Dec-2057	0	0	0	0	0	473333.12981335	0	202857.055634293	0	0	0
Jan-2057	0	0	0	0	0	347703.863143548	0	162087.515149624	0	0	0
Feb-2057	0	0	0	0	0	871226.105361842	0	234348.794163787	0	0	0
Mar-2057	0	0	0	0	0	423613.550513047	0	104601.781746797	0	0	0
Apr-2057	0	0	0	0	0	163824.10482434	0	52399.6217636677	0	0	0
May-2057	0	0	0	0	0	239415.11289723	0	23769.2702013078	0	0	0
Jun-2057	0	0	0	0	0	493036.917374414	0	53522.5261517565	0	0	0
Jul-2057	0	0	0	0	0	584079.241081358	0	111029.788799937	0	0	0
Aug-2057	0	0	0	0	0	534165.42413276	0	98273.7575555822	0	0	0
Sep-2057	0	0	0	0	0	508413.233708298	0	134836.583042763	0	0	0
Oct-2058	0	0	0	0	0	280726.647098084	0	98364.8487863367	0	0	0
Nov-2058	0	0	0	0	0	290710.607803196	0	109016.477926199	0	0	0
Dec-2058	0	0	0	0	0	473333.12981335	0	202857.055634293	0	0	0
Jan-2058	0	0	0	0	0	347703.863143548	0	162087.515149624	0	0	0
Feb-2058	0	0	0	0	0	871226.105361842	0	234348.794163787	0	0	0
Mar-2058	0	0	0	0	0	423613.550513047	0	104601.781746797	0	0	0
Apr-2058	0	0	0	0	0	163824.10482434	0	52399.6217636677	0	0	0
May-2058	0	0	0	0	0	239415.11289723	0	23769.2702013078	0	0	0
Jun-2058	0	0	0	0	0	493036.917374414	0	53522.5261517565	0	0	0
Jul-2058	0	0	0	0	0	584079.241081358	0	111029.788799937	0	0	0
Aug-2058	0	0	0	0	0	534165.42413276	0	98273.7575555822	0	0	0
Sep-2058	0	0	0	0	0	508413.233708298	0	134836.583042763	0	0	0
Oct-2059	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2059	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2059	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2059	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2059	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2059	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2059	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2059	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2059	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2059	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2059	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2059	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2060	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2060	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2060	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2060	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2060	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2060	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2060	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2060	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2060	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2060	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2060	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2060	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2061	0	0	0	0	0	560746.19340256	0	112970.844824692	0	0	0
Nov-2061	0	0	0	0	0	320087.045182765	0	32008.7045182765	0	0	0
Dec-2061	0	0	0	0	0	2054090.59374901	0	158006.968749925	0	0	0
Jan-2061	0	0	0	0	0	13549018.0771628	0	156987.314667183	0	0	0
Feb-2061	0	0	0	0	0	1481663.73239291	0	163333.009870085	0	0	0
Mar-2061	0	0	0	0	0	949212.411848407	0	189842.482369682	0	0	0
Apr-2061	0	0	0	0	0	5485180.04912612	0	10919221.4111303	0	0	0
May-2061	0	0	0	0	0	4722623.60861205	0	5023404.29669453	0	0	0
Jun-2061	0	0	0	0	0	2438792.75402509	0	718678.057949422	0	0	0
Jul-2061	0	0	0	0	0	1338599.83739914	0	0	0	0	0
Aug-2061	0	0	0	0	0	1376229.03963495	0	0	0	0	0
Sep-2061	0	0	0	0	0	1606082.22925488	0	0	0	0	0
Oct-2062	0	0	0	0	0	593693.745111712	0	71623.0298921933	0	0	0
Nov-2062	0	0	0	0	0	431905.881093418	0	76443.5187775962	0	0	0
Dec-2062	0	0	0	0	0	907595.917612437	0	164322.109862684	0	0	0
Jan-2062	0	0	0	0	0	525867.279809227	0	105513.823133243	0	0	0
Feb-2062	0	0	0	0	0	750555.572921691	0	150642.795037412	0	0	0
Mar-2062	0	0	0	0	0	940208.737358477	0	132383.667788552	0	0	0
Apr-2062	0	0	0	0	0	631957.736065105	0	89821.4041107765	0	0	0
May-2062	0	0	0	0	0	523470.439985988	0	38886.3755418162	0	0	0
Jun-2062	0	0	0	0	0	476591.475357755	0	4108.54720135995	0	0	0
Jul-2062	0	0	0	0	0	523329.753363269	0	0	0	0	0
Aug-2062	0	0	0	0	0	643411.298221434	0	2368.38514682737	0	0	0
Sep-2062	0	0	0	0	0	765968.45418692	0	31544.6353889016	0	0	0
Oct-2063	0	0	0	0	0	680664.344552358	0	93241.6910345695	0	0	0
Nov-2063	0	0	0	0	0	384054.355141061	0	79186.4649775385	0	0	0
Dec-2063	0	0	0	0	0	990620.762620948	0	198124.15252419	0	0	0
Jan-2063	0	0	0	0	0	3406719.51076582	0	162349.430951177	0	0	0
Feb-2063	0	0	0	0	0	8317534.71098527	0	239056.993675494	0	0	0
Mar-2063	0	0	0	0	0	1942980.82358055	0	97149.0411790277	0	0	0
Apr-2063	0	0	0	0	0	328976.769946122	0	27414.7308288435	0	0	0
May-2063	0	0	0	0	0	388614.50254355	0	18172.6206225402	0	0	0
Jun-2063	0	0	0	0	0	435282.486133631	0	0	0	0	0
Jul-2063	0	0	0	0	0	528798.029587075	0	0	0	0	0
Aug-2063	0	0	0	0	0	604477.400928782	0	0	0	0	0
Sep-2063	0	0	0	0	0	518106.379775901	0	4934.34647405621	0	0	0
Oct-2064	0	0	0	0	0	470124.123289959	0	95880.577776242	0	0	0
Nov-2064	0	0	0	0	0	441020.583942303	0	88204.1167884608	0	0	0
Dec-2064	0	0	0	0	0	884793.736764037	0	262583.947684811	0	0	0
Jan-2064	0	0	0	0	0	590926.880279716	0	177278.064083915	0	0	0
Feb-2064	0	0	0	0	0	621893.004265425	0	186567.901279627	0	0	0
Mar-2064	0	0	0	0	0	665234.603804239	0	150214.265375151	0	0	0
Apr-2064	0	0	0	0	0	559388.849891207	0	167816.654967362	0	0	0
May-2064	0	0	0	0	0	439082.892447287	0	60905.0463717207	0	0	0
Jun-2064	0	0	0	0	0	404736.582638208	0	61280.538920574	0	0	0
Jul-2064	0	0	0	0	0	562163.955813639	0	119773.7637816	0	0	0
Aug-2064	0	0	0	0	0	458610.834878248	0	143605.412941674	0	0	0
Sep-2064	0	0	0	0	0	567671.222255789	0	142511.603913588	0	0	0
Oct-2065	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2065	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2065	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2065	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2065	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2065	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2065	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2065	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2065	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2065	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2065	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2065	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2066	0	0	0	0	0	814930.594258116	0	127348.952347834	0	0	0
Nov-2066	0	0	0	0	0	424115.334867163	0	56015.232906984	0	0	0
Dec-2066	0	0	0	0	0	1362810.10546809	0	158006.968749925	0	0	0
Jan-2066	0	0	0	0	0	4231061.3356268	0	156987.314667183	0	0	0
Feb-2066	0	0	0	0	0	1322705.71385864	0	163333.009870085	0	0	0
Mar-2066	0	0	0	0	0	6669748.18099611	0	3351332.20892931	0	0	0
Apr-2066	0	0	0	0	0	9955924.18523488	0	12501741.4354373	0	0	0
May-2066	0	0	0	0	0	5608230.16201341	0	3767782.47609413	0	0	0
Jun-2066	0	0	0	0	0	2895330.04493558	0	1289717.84682214	0	0	0
Jul-2066	0	0	0	0	0	1088279.53287753	0	66182.7670803405	0	0	0
Aug-2066	0	0	0	0	0	1273957.72354524	0	73304.2959255733	0	0	0
Sep-2066	0	0	0	0	0	1355206.01693036	0	91928.6357217529	0	0	0
Oct-2067	0	0	0	0	0	677353.855159156	0	76766.770251371	0	0	0
Nov-2067	0	0	0	0	0	442086.287758568	0	88417.2575517139	0	0	0
Dec-2067	0	0	0	0	0	984154.771528134	0	196830.954305628	0	0	0
Jan-2067	0	0	0	0	0	619063.269693492	0	123812.653938699	0	0	0
Feb-2067	0	0	0	0	0	592266.94571659	0	118453.389143318	0	0	0
Mar-2067	0	0	0	0	0	622765.543246323	0	124553.108649265	0	0	0
Apr-2067	0	0	0	0	0	627775.648463577	0	123462.544197837	0	0	0
May-2067	0	0	0	0	0	509624.362066771	0	70293.0154574856	0	0	0
Jun-2067	0	0	0	0	0	416079.892022698	0	0	0	0	0
Jul-2067	0	0	0	0	0	346985.033842513	0	0	0	0	0
Aug-2067	0	0	0	0	0	528575.881629312	0	0	0	0	0
Sep-2067	0	0	0	0	0	720231.003392121	0	21825.1819209734	0	0	0
Oct-2068	0	0	0	0	0	680664.344552358	0	93241.6910345695	0	0	0
Nov-2068	0	0	0	0	0	384054.355141061	0	79186.4649775385	0	0	0
Dec-2068	0	0	0	0	0	990620.762620948	0	198124.15252419	0	0	0
Jan-2068	0	0	0	0	0	3406719.51076582	0	162349.430951177	0	0	0
Feb-2068	0	0	0	0	0	8317534.71098527	0	239056.993675494	0	0	0
Mar-2068	0	0	0	0	0	1942980.82358055	0	97149.0411790277	0	0	0
Apr-2068	0	0	0	0	0	328976.769946122	0	27414.7308288435	0	0	0
May-2068	0	0	0	0	0	388614.50254355	0	18172.6206225402	0	0	0
Jun-2068	0	0	0	0	0	435282.486133631	0	0	0	0	0
Jul-2068	0	0	0	0	0	528798.029587075	0	0	0	0	0
Aug-2068	0	0	0	0	0	604477.400928782	0	0	0	0	0
Sep-2068	0	0	0	0	0	518106.379775901	0	4934.34647405621	0	0	0
Oct-2069	0	0	0	0	0	677353.855159156	0	76766.770251371	0	0	0
Nov-2069	0	0	0	0	0	442086.287758568	0	88417.2575517139	0	0	0
Dec-2069	0	0	0	0	0	984154.771528134	0	196830.954305628	0	0	0
Jan-2069	0	0	0	0	0	619063.269693492	0	123812.653938699	0	0	0
Feb-2069	0	0	0	0	0	592266.94571659	0	118453.389143318	0	0	0
Mar-2069	0	0	0	0	0	622765.543246323	0	124553.108649265	0	0	0
Apr-2069	0	0	0	0	0	627775.648463577	0	123462.544197837	0	0	0
May-2069	0	0	0	0	0	509624.362066771	0	70293.0154574856	0	0	0
Jun-2069	0	0	0	0	0	416079.892022698	0	0	0	0	0
Jul-2069	0	0	0	0	0	346985.033842513	0	0	0	0	0
Aug-2069	0	0	0	0	0	528575.881629312	0	0	0	0	0
Sep-2069	0	0	0	0	0	720231.003392121	0	21825.1819209734	0	0	0
Oct-2070	0	0	0	0	0	568314.866009851	0	121922.220389657	0	0	0
Nov-2070	0	0	0	0	0	345526.252125164	0	69105.2504250329	0	0	0
Dec-2070	0	0	0	0	0	841037.903672274	0	169299.837752212	0	0	0
Jan-2070	0	0	0	0	0	667858.701867613	0	133571.740373523	0	0	0
Feb-2070	0	0	0	0	0	574236.557560373	0	114847.311512075	0	0	0
Mar-2070	0	0	0	0	0	558639.811861877	0	111727.962372376	0	0	0
Apr-2070	0	0	0	0	0	272589.115862577	0	54889.9584842733	0	0	0
May-2070	0	0	0	0	0	341638.046207698	0	0	0	0	0
Jun-2070	0	0	0	0	0	467288.422282995	0	0	0	0	0
Jul-2070	0	0	0	0	0	413381.754631132	0	0	0	0	0
Aug-2070	0	0	0	0	0	474449.1025331	0	0	0	0	0
Sep-2070	0	0	0	0	0	569343.372142719	0	15815.0936706311	0	0	0
