future_irr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Jul-2030	13120156.9296789	1008153.29574087	818806.171038861	253608.899323059	59347.3074323744	244439.645427326	24842.291794898	2599274.80388111	0	4967349.40556739	1044220.4943722
Aug-2030	7872182.258549	823796.287444082	504206.618011065	177850.390964137	42693.2453036912	255406.35493294	16551.5620398162	4680833.99305393	0	2645684.40788817	247100.026552815
Sep-2030	3182103.96895048	376058.257641933	169158.371731535	104834.556696761	34500.1969206557	202652.229288811	13228.9907178622	2166550.36317137	0	932575.294747693	80712.5018336161
Oct-2031	953697.804409371	84743.8139099651	25684.3396474512	15973.7232352617	24738.6588840777	58259.4836743374	13952.222370421	343780.87773988	0	233755.418921486	52187.1960865265
Nov-2031	193519.474823075	22653.7926817499	13941.4579516323	2725.87953125748	14525.0934395584	7047.36904704	7350.46411738182	21861.2264316343	0	114296.200674642	28695.9646717889
Dec-2031	203073.57229285	25446.2265952419	13753.8819344171	3187.291782171	17230.8411893335	3934.03607318198	7177.49403948885	50889.2578383351	0	137115.11898137	35131.744779152
Jan-2031	775772.603942702	70352.9128613462	345252.349798514	90791.8949233711	162778.317088005	0	85368.4421953315	0	0	421033.25970771	157398.83459382
Feb-2031	6993320.25503061	629131.528675544	1455347.47667501	674298.539950565	3157836.9434641	0	728393.248097889	0	0	4648036.79150248	2352838.40605739
Mar-2031	814351.086096544	112628.231442996	145123.15748571	46917.8679105112	194783.310208996	0	51836.7720196812	0	0	577815.777765596	194145.728990025
Apr-2031	1774930.96691381	98482.7548223453	88049.4589493622	35962.2027821941	78626.4479390669	0	30731.2218045639	83633.4671424154	0	906884.87919319	249099.646537351
May-2031	4875319.18189189	196433.658526714	123911.760697125	39122.0155397744	44022.1831167015	14216.6203321368	23647.5751802947	1630172.46475169	0	1987771.59161752	589864.352953679
Jun-2031	8053929.23301977	501406.143216256	260432.018323841	94503.6616649936	33563.2056724054	53705.9851381967	15635.4739376305	2851452.14843113	0	1859425.80394717	462043.745412851
Jul-2031	3586619.12979571	313575.327220591	88016.708818957	66299.8740040114	33799.8208099436	209894.102330709	12744.8812784396	3476650.18435014	0	590382.219124952	92160.5204602311
Aug-2031	1497555.54121598	125029.400770997	29499.4311645461	10303.5637526295	27920.9833088641	328684.971068317	9943.78188760673	3646055.42906498	0	409897.443542245	69777.2186616591
Sep-2031	459871.676738622	36029.923500089	11960.295301132	3305.82534299671	23110.7518973146	44810.8483608416	7971.26544976465	1043137.78151467	0	187024.14503468	54906.4058339296
Oct-2032	216319.096766386	28048.019213199	8300.56275618812	2411.77469948257	23494.8025932487	0	8531.29516899951	575843.062433621	0	146592.578246999	44810.0902958846
Nov-2032	137787.785633316	14918.7067701314	15939.6559553218	1457.17340087313	16673.4539115129	8433.86128668065	7081.37038302821	84338.6128668065	0	106881.605611704	24322.9868486192
Dec-2032	157291.948245309	17984.8751318764	29383.9801700576	2864.04268475152	26891.3513255484	12494.200043797	11886.5409807682	0	0	126502.935578242	32680.8965616705
Jan-2032	161731.450800177	15724.1144138107	32209.5011689934	4798.40721475221	21367.2482153844	16116.0635696223	15548.0825835361	0	0	108702.29027709	27477.1764151256
Feb-2032	2235382.62037023	180382.837776111	711164.200126166	106406.710199612	132156.686348689	49163.1444415013	177132.996461234	0	0	1307678.94424601	165138.834895416
Mar-2032	1082416.93295607	80776.6214741364	122769.940964813	44678.9273271728	79376.0817843805	22934.2015942525	45125.1886369779	0	0	605068.724633154	153446.496098405
Apr-2032	3973881.12967698	71674.469650427	72728.4345093318	13334.2735758324	45142.1010505403	21432.7525331004	19071.1784942756	37507.3169329258	0	449631.966947535	126200.744447895
May-2032	4430077.42305483	79317.0486261603	41633.3908174649	6183.04724948807	31328.0593811659	23090.2434429059	10845.3971412025	3124631.33041904	0	515892.345028421	106968.137431019
Jun-2032	3031611.26464802	65262.5611520308	20584.7822133299	3803.19778596844	24527.8772435154	195386.278930188	6382.87080436438	3164850.66392127	0	372940.331288623	65945.2910544728
Jul-2032	816339.81418083	42403.1704793068	11426.2694388802	2965.43186236347	21389.9586548486	314886.325199158	4399.87394114762	3059241.75943489	0	305231.895778405	59852.5218433561
Aug-2032	402124.173239545	22804.7625664844	6555.50850941208	2014.4856290066	15905.9364048808	273949.010475152	2695.98316895671	2744382.05136715	0	182168.622340806	46505.4338154844
Sep-2032	278587.944910048	13962.5265670941	5180.83872973535	1661.54381457209	13597.012663903	417471.90548279	1926.948597224	991140.782404717	0	130892.649539426	37867.0716377864
Oct-2033	251991.882214114	29343.5949610611	9781.60168785692	2741.86012806157	23327.2241503353	13761.9029150079	7678.71677497751	203347.520684444	0	140802.38971396	48823.3341356613
Nov-2033	90033.8477839558	11404.2928856583	7913.29526774172	1073.6210678064	11561.8568867756	3200.87045182765	3390.31699488231	64017.4090365531	0	61963.3078168203	19442.0056687126
Dec-2033	28126570.7054686	2835597.48339568	5002187.28634539	1839320.95118802	3273988.4005942	5861.54884072299	1300949.18646083	0	0	17384726.2970357	5480104.37904953
Jan-2033	3894886.37378631	418796.924633425	776924.195122592	354569.361147674	1517025.94806003	0	431550.52221169	0	0	2729102.79995916	1186684.20366746
Feb-2033	8997182.57332143	813091.622174398	981846.242316438	512134.594657724	2037802.2419959	0	557779.691955671	0	0	6679192.54146324	2596104.31826077
Mar-2033	3829483.87753173	354048.527375219	392399.59725646	239598.158765584	1446085.64128196	0	376915.152429873	0	0	2803802.3573561	1353146.21671306
Apr-2033	17136271.8203438	1601174.62310233	1853979.69206802	817624.801729171	2092408.78684745	0	544441.68587411	0	0	10733024.2614886	4156596.7645056
May-2033	3434382.89384482	281263.079722781	208302.755591969	75843.2124000694	48799.2305159555	0	20047.6503173368	0	0	1811475.13444014	534503.37891948
Jun-2033	6537970.53307417	428543.906817604	202979.055690343	84961.4434431969	40317.7380233499	173778.710733672	17346.2330558074	1318067.33988675	0	1815821.70654234	289804.668571674
Jul-2033	6362797.12868385	461726.106929991	63562.3256183593	54314.2381700589	40636.247957694	322374.123520367	17474.554913567	2865073.33618764	0	1405116.45474372	94951.9745261202
Aug-2033	1967963.70788611	159783.146703178	25378.6200507703	5443.87706483356	33875.8214111286	352333.551384206	13697.1370838718	4996515.39647534	0	684426.9760821	75913.763951226
Sep-2033	676843.62924544	52504.8837220882	11144.9224388686	3290.12101295499	26311.704241213	30840.5745647171	10073.641224997	2075807.90339442	0	276513.035962414	56513.3598416891
Oct-2034	953697.804409371	84743.8139099651	25684.3396474512	15973.7232352617	24738.6588840777	58259.4836743374	13952.222370421	343780.87773988	0	233755.418921486	52187.1960865265
Nov-2034	193519.474823075	22653.7926817499	13941.4579516323	2725.87953125748	14525.0934395584	7047.36904704	7350.46411738182	21861.2264316343	0	114296.200674642	28695.9646717889
Dec-2034	203073.57229285	25446.2265952419	13753.8819344171	3187.291782171	17230.8411893335	3934.03607318198	7177.49403948885	50889.2578383351	0	137115.11898137	35131.744779152
Jan-2034	775772.603942702	70352.9128613462	345252.349798514	90791.8949233711	162778.317088005	0	85368.4421953315	0	0	421033.25970771	157398.83459382
Feb-2034	6993320.25503061	629131.528675544	1455347.47667501	674298.539950565	3157836.9434641	0	728393.248097889	0	0	4648036.79150248	2352838.40605739
Mar-2034	814351.086096544	112628.231442996	145123.15748571	46917.8679105112	194783.310208996	0	51836.7720196812	0	0	577815.777765596	194145.728990025
Apr-2034	1774930.96691381	98482.7548223453	88049.4589493622	35962.2027821941	78626.4479390669	0	30731.2218045639	83633.4671424154	0	906884.87919319	249099.646537351
May-2034	4875319.18189189	196433.658526714	123911.760697125	39122.0155397744	44022.1831167015	14216.6203321368	23647.5751802947	1630172.46475169	0	1987771.59161752	589864.352953679
Jun-2034	8053929.23301977	501406.143216256	260432.018323841	94503.6616649936	33563.2056724054	53705.9851381967	15635.4739376305	2851452.14843113	0	1859425.80394717	462043.745412851
Jul-2034	3586619.12979571	313575.327220591	88016.708818957	66299.8740040114	33799.8208099436	209894.102330709	12744.8812784396	3476650.18435014	0	590382.219124952	92160.5204602311
Aug-2034	1497555.54121598	125029.400770997	29499.4311645461	10303.5637526295	27920.9833088641	328684.971068317	9943.78188760673	3646055.42906498	0	409897.443542245	69777.2186616591
Sep-2034	459871.676738622	36029.923500089	11960.295301132	3305.82534299671	23110.7518973146	44810.8483608416	7971.26544976465	1043137.78151467	0	187024.14503468	54906.4058339296
Oct-2035	105171.113921431	9048.89790686842	9308.25533789577	1231.10693737217	12443.2500795885	95601.7912361584	4317.58578394228	143678.992609256	0	84950.3009416964	21396.8280407105
Nov-2035	83215.6101978962	7065.33021047945	8737.35639960862	1173.94966990466	11145.8469558891	5450.82389630992	4136.10170500296	51480.0034651492	0	76435.136851871	18997.8676658696
Dec-2035	436505.80902096	33432.7110641918	164066.713848175	16473.7032088919	55330.2332228599	0	52665.5603097932	86159.7171780062	0	286440.404380185	64809.9864286141
Jan-2035	327747.638049784	33192.7678529631	89483.7599936225	12176.680209142	51959.6200878622	0	27094.7354883158	0	0	182802.503979669	52475.8912495083
