well_id	227	228	241	243	1534
Aug-46	0	0	0	0	38225.56413
Sep-46	0	0	0	0	49647.59459
Oct-46	0	0	0	0	30392.96225
Nov-46	0	0	0	0	27136.57344
Dec-46	0	0	0	0	28283.71041
Jan-47	0	0	0	0	31330.40752
Feb-47	0	0	0	0	29208.82087
Mar-47	0	0	0	0	33871.37758
Apr-47	0	0	0	0	31885.47379
May-47	0	0	0	0	38842.30444
Jun-47	0	0	0	0	55259.93137
Jul-47	0	0	0	0	75834.38796
Aug-47	0	0	0	0	72442.31628
Sep-47	0	0	0	0	45836.1395
Oct-47	0	0	0	0	32045.82627
Nov-47	0	0	0	0	30935.69372
Dec-47	0	0	0	0	33316.3113
Jan-48	0	0	0	0	30059.92249
Feb-48	0	0	0	0	28283.71041
Mar-48	0	0	0	0	31515.42961
Apr-48	0	0	0	0	35339.2195
May-48	0	0	0	0	51325.12822
Jun-48	0	0	0	0	64511.03595
Jul-48	0	0	0	0	81989.45621
Aug-48	0	0	0	0	77746.28291
Sep-48	0	0	0	0	61303.98636
Oct-48	0	0	0	0	32551.55332
Nov-48	0	0	0	0	27272.25631
Dec-48	0	0	0	0	30010.58326
Jan-49	0	0	0	0	31022.03736
Feb-49	0	0	0	0	28629.08498
Mar-49	0	0	0	0	26544.50275
Apr-49	0	0	0	0	25422.03539
May-49	0	0	0	0	39311.02707
Jun-49	0	0	0	0	58565.65941
Jul-49	0	0	0	0	65855.52982
Aug-49	0	0	0	0	57850.24065
Sep-49	0	0	0	0	38287.23816
Oct-49	0	0	0	0	29899.57001
Nov-49	0	0	0	0	24509.25974
Dec-49	0	0	0	0	26310.14143
Jan-50	0	0	0	0	24484.59013
Feb-50	0	0	0	0	23029.08301
Mar-50	0	0	0	0	25187.67407
Apr-50	0	0	0	0	26482.82872
May-50	0	0	0	0	49894.29071
Jun-50	0	0	0	0	55580.63633
Jul-50	0	0	0	0	73527.77922
Aug-50	0	0	0	0	38225.56413
Sep-50	0	0	0	0	49647.59459
Oct-50	0	0	0	0	30392.96225
Nov-50	0	0	0	0	27136.57344
Dec-50	0	0	0	0	28283.71041
Jan-51	0	0	0	0	31330.40752
Feb-51	0	0	0	0	29208.82087
Mar-51	0	0	0	0	33871.37758
Apr-51	0	0	0	0	31885.47379
May-51	0	0	0	0	38842.30444
Jun-51	0	0	0	0	55259.93137
