future_irr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Feb-2036	4451319.86819737	380504.499265109	1209276.17004654	248255.019492719	219075.320556892	0	209243.228351786	0	0	2281607.9353672	468191.84302569
Mar-2036	1679349.93298375	61889.8450939774	85442.9940712818	22630.6808431527	70795.4285635461	0	26762.7498453007	0	0	363079.643024382	103950.742549548
Apr-2036	1780586.36408647	32633.4430493058	25745.1454880054	4803.51988960928	24915.280822975	26590.2190677136	11784.6811253026	41749.8866459529	0	200235.167450156	51197.9111078957
May-2036	2828312.8671764	54940.3621069205	32937.4365026846	6943.56450267593	23551.2061277161	84101.8744805529	25863.2627191753	989723.464320324	0	344045.724730482	64220.6833255897
Jun-2036	3122607.39570704	124287.004386981	101782.908124954	21243.5490530636	28404.8702651478	151160.807819475	13333.0820535977	1761231.43055719	0	507260.788993584	89323.524669048
Jul-2036	1344306.43629109	111087.395682512	71271.7525025991	23115.7068769692	26317.6955350432	255217.319371652	10604.2866832641	1309870.0229626	0	380298.932055009	67563.1937684315
Aug-2036	501634.012307901	39359.2690610519	24455.8762286202	3737.65324195812	24136.0408837553	295291.466036041	13599.2820303326	1915466.42311292	0	253532.734569362	55857.9326418793
Sep-2036	273660.518185609	20510.6387440294	10814.0419760515	2268.22811813486	16406.3741467937	265580.877901554	4808.28292769576	466928.241147847	0	131036.524166817	39005.7002724963
Oct-2037	121040.001506328	6191.54013248382	7175.36712584312	681.853436574917	6039.85086144339	0	2168.77014907964	133989.018056528	0	70361.8602119898	13373.1034891894
Nov-2037	395473.021698053	30336.1894989113	75650.8228402218	4408.35283679626	27173.5236195652	0	41460.8515091742	0	0	158523.184930389	27620.866348339
Dec-2037	822925.432318257	73969.5136433445	329988.11211117	55426.6009267355	192196.425637777	0	87960.4250738843	0	0	330244.771834515	129535.64068947
Jan-2037	728878.714890483	75916.8466278307	180483.222942859	40584.3687464441	155418.960454988	0	74136.4158094726	0	0	335923.115098014	137406.898202593
Feb-2037	349870.96956439	41310.5202794247	66590.0562164029	21352.9714639212	105159.625954907	0	28618.8165010701	0	0	164678.143144359	92393.2510027557
Mar-2037	707880.553039686	64051.6630904798	153875.982099968	52161.5003836986	241892.338346281	0	80232.2935804369	0	0	311649.096732199	260494.649936827
Apr-2037	1133689.40551364	54204.4801937386	70892.1944576018	31016.3065684862	63472.2815065322	0	27853.9125894881	6543.70134630957	0	296030.133996023	141101.297616898
May-2037	3746452.14144284	79664.9517715207	88899.1629485323	24557.9679875704	42497.8609267292	44001.7184019753	20149.4531266582	2136212.45790235	0	689687.220642741	229755.356997731
Jun-2037	7096052.86509641	291998.119776646	158537.85505859	26302.5993522954	34203.2694874097	54969.2137315255	14897.6967642159	2785761.22446553	0	1268578.95163493	351003.852228365
Jul-2037	4797509.4320058	452172.692279317	158210.88094073	85982.9597977045	32267.5126694016	284254.29059916	10603.0826657348	2049497.32213513	0	870146.456960698	103723.554991928
Aug-2037	1050963.04722888	92485.4862784598	26880.0556408302	4791.91659584172	26254.1720635845	242206.209180426	7126.96857331982	2092661.64731889	0	316183.16143758	70648.4439295835
Sep-2037	421000.027192803	36623.2487780284	10395.3214423963	2863.15796098019	21058.1999987692	116285.746056202	4626.26762414272	608077.547085558	0	169715.493841692	53628.2620052678
Oct-2038	217561.013749837	24621.2572290683	5392.62605130519	1921.1555918438	17686.9750409381	4842.89448556458	2993.92268557722	154972.623538066	0	119968.463831072	44539.922645376
