future_nonIrr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Jul-2048	0	0	0	0	0	624120.997104071	0	118641.474683773	0	0	0
Aug-2048	0	0	0	0	0	569659.973821834	0	104803.912097786	0	0	0
Sep-2048	0	0	0	0	0	541662.688788093	0	143654.691254253	0	0	0
Oct-2049	0	0	0	0	0	325361.027411043	0	114004.454486547	0	0	0
Nov-2049	0	0	0	0	0	408216.371997425	0	153081.139499035	0	0	0
Dec-2049	0	0	0	0	0	753284.654894616	0	322836.280669122	0	0	0
Jan-2049	0	0	0	0	0	767812.855259727	0	357927.797188746	0	0	0
Feb-2049	0	0	0	0	0	1392861.09840944	0	374662.004318996	0	0	0
Mar-2049	0	0	0	0	0	682355.596037528	0	168492.275669603	0	0	0
Apr-2049	0	0	0	0	0	256487.491256191	0	82038.2784532673	0	0	0
May-2049	0	0	0	0	0	319871.014039624	0	31756.9783722793	0	0	0
Jun-2049	0	0	0	0	0	583227.114652602	0	63313.2883083925	0	0	0
Jul-2049	0	0	0	0	0	624120.997104071	0	118641.474683773	0	0	0
Aug-2049	0	0	0	0	0	569659.973821834	0	104803.912097786	0	0	0
Sep-2049	0	0	0	0	0	541662.688788093	0	143654.691254253	0	0	0
Oct-2050	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2050	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2050	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2050	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2050	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2050	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2050	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2050	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2050	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2050	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2050	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2050	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2051	0	0	0	0	0	682253.442902301	0	142904.437364672	0	0	0
Nov-2051	0	0	0	0	0	1027424.59810204	0	205484.919620409	0	0	0
Dec-2051	0	0	0	0	0	1781193.17229242	0	356238.634458486	0	0	0
Jan-2051	0	0	0	0	0	1507739.07576251	0	301547.815152504	0	0	0
Feb-2051	0	0	0	0	0	1892195.83377512	0	378439.166755024	0	0	0
Mar-2051	0	0	0	0	0	1138868.44187468	0	227773.688374937	0	0	0
Apr-2051	0	0	0	0	0	572142.306748496	0	114428.461349699	0	0	0
May-2051	0	0	0	0	0	772637.981638319	0	74292.1136190691	0	0	0
Jun-2051	0	0	0	0	0	536153.54824477	0	107731.787731426	0	0	0
Jul-2051	0	0	0	0	0	571579.805322109	0	107797.945740574	0	0	0
Aug-2051	0	0	0	0	0	452484.143016807	0	136259.429431198	0	0	0
Sep-2051	0	0	0	0	0	617904.961474256	0	139028.616331708	0	0	0
Oct-2052	0	0	0	0	0	682253.442902301	0	142904.437364672	0	0	0
Nov-2052	0	0	0	0	0	1027424.59810204	0	205484.919620409	0	0	0
Dec-2052	0	0	0	0	0	1781193.17229242	0	356238.634458486	0	0	0
Jan-2052	0	0	0	0	0	1507739.07576251	0	301547.815152504	0	0	0
Feb-2052	0	0	0	0	0	1892195.83377512	0	378439.166755024	0	0	0
Mar-2052	0	0	0	0	0	1138868.44187468	0	227773.688374937	0	0	0
Apr-2052	0	0	0	0	0	572142.306748496	0	114428.461349699	0	0	0
May-2052	0	0	0	0	0	772637.981638319	0	74292.1136190691	0	0	0
Jun-2052	0	0	0	0	0	536153.54824477	0	107731.787731426	0	0	0
Jul-2052	0	0	0	0	0	571579.805322109	0	107797.945740574	0	0	0
Aug-2052	0	0	0	0	0	452484.143016807	0	136259.429431198	0	0	0
Sep-2052	0	0	0	0	0	617904.961474256	0	139028.616331708	0	0	0
Oct-2053	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2053	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2053	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2053	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2053	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2053	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2053	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2053	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2053	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2053	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2053	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2053	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2054	0	0	0	0	0	899743.351641053	0	113078.559191559	0	0	0
Nov-2054	0	0	0	0	0	1532462.87872957	0	218923.268389938	0	0	0
Dec-2054	0	0	0	0	0	2090840.0559911	0	319338.310065789	0	0	0
Jan-2054	0	0	0	0	0	1400578.18694199	0	280115.637388399	0	0	0
Feb-2054	0	0	0	0	0	1511921.45384517	0	302384.290769034	0	0	0
Mar-2054	0	0	0	0	0	2096671.02598994	0	184650.005129797	0	0	0
Apr-2054	0	0	0	0	0	710661.610438298	0	59525.5024127805	0	0	0
May-2054	0	0	0	0	0	700130.389515643	0	0	0	0	0
Jun-2054	0	0	0	0	0	856313.607205071	0	0	0	0	0
Jul-2054	0	0	0	0	0	876940.56857093	0	0	0	0	0
Aug-2054	0	0	0	0	0	880661.453175852	0	0	0	0	0
Sep-2054	0	0	0	0	0	1074933.47531576	0	0	0	0	0
Oct-2055	0	0	0	0	0	682253.442902301	0	142904.437364672	0	0	0
Nov-2055	0	0	0	0	0	1027424.59810204	0	205484.919620409	0	0	0
Dec-2055	0	0	0	0	0	1781193.17229242	0	356238.634458486	0	0	0
Jan-2055	0	0	0	0	0	1507739.07576251	0	301547.815152504	0	0	0
Feb-2055	0	0	0	0	0	1892195.83377512	0	378439.166755024	0	0	0
Mar-2055	0	0	0	0	0	1138868.44187468	0	227773.688374937	0	0	0
Apr-2055	0	0	0	0	0	572142.306748496	0	114428.461349699	0	0	0
May-2055	0	0	0	0	0	772637.981638319	0	74292.1136190691	0	0	0
Jun-2055	0	0	0	0	0	536153.54824477	0	107731.787731426	0	0	0
Jul-2055	0	0	0	0	0	571579.805322109	0	107797.945740574	0	0	0
Aug-2055	0	0	0	0	0	452484.143016807	0	136259.429431198	0	0	0
Sep-2055	0	0	0	0	0	617904.961474256	0	139028.616331708	0	0	0
Oct-2056	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2056	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2056	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2056	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2056	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2056	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2056	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2056	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2056	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2056	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2056	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2056	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2057	0	0	0	0	0	325361.027411043	0	114004.454486547	0	0	0
Nov-2057	0	0	0	0	0	408216.371997425	0	153081.139499035	0	0	0
Dec-2057	0	0	0	0	0	753284.654894616	0	322836.280669122	0	0	0
Jan-2057	0	0	0	0	0	767812.855259727	0	357927.797188746	0	0	0
Feb-2057	0	0	0	0	0	1392861.09840944	0	374662.004318996	0	0	0
Mar-2057	0	0	0	0	0	682355.596037528	0	168492.275669603	0	0	0
Apr-2057	0	0	0	0	0	256487.491256191	0	82038.2784532673	0	0	0
May-2057	0	0	0	0	0	319871.014039624	0	31756.9783722793	0	0	0
Jun-2057	0	0	0	0	0	583227.114652602	0	63313.2883083925	0	0	0
Jul-2057	0	0	0	0	0	624120.997104071	0	118641.474683773	0	0	0
Aug-2057	0	0	0	0	0	569659.973821834	0	104803.912097786	0	0	0
Sep-2057	0	0	0	0	0	541662.688788093	0	143654.691254253	0	0	0
Oct-2058	0	0	0	0	0	325361.027411043	0	114004.454486547	0	0	0
Nov-2058	0	0	0	0	0	408216.371997425	0	153081.139499035	0	0	0
Dec-2058	0	0	0	0	0	753284.654894616	0	322836.280669122	0	0	0
Jan-2058	0	0	0	0	0	767812.855259727	0	357927.797188746	0	0	0
Feb-2058	0	0	0	0	0	1392861.09840944	0	374662.004318996	0	0	0
Mar-2058	0	0	0	0	0	682355.596037528	0	168492.275669603	0	0	0
Apr-2058	0	0	0	0	0	256487.491256191	0	82038.2784532673	0	0	0
May-2058	0	0	0	0	0	319871.014039624	0	31756.9783722793	0	0	0
Jun-2058	0	0	0	0	0	583227.114652602	0	63313.2883083925	0	0	0
Jul-2058	0	0	0	0	0	624120.997104071	0	118641.474683773	0	0	0
Aug-2058	0	0	0	0	0	569659.973821834	0	104803.912097786	0	0	0
Sep-2058	0	0	0	0	0	541662.688788093	0	143654.691254253	0	0	0
Oct-2059	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2059	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2059	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2059	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2059	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2059	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2059	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2059	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2059	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2059	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2059	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2059	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2060	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2060	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2060	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2060	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2060	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2060	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2060	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2060	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2060	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2060	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2060	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2060	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2061	0	0	0	0	0	621318.971133686	0	125174.1516936	0	0	0
Nov-2061	0	0	0	0	0	1190066.73543321	0	119006.673543321	0	0	0
Dec-2061	0	0	0	0	0	3600172.43738599	0	276936.341337385	0	0	0
Jan-2061	0	0	0	0	0	19353756.2502361	0	224244.606151119	0	0	0
Feb-2061	0	0	0	0	0	1870444.39274195	0	206190.720459743	0	0	0
Mar-2061	0	0	0	0	0	1168161.68357984	0	233632.33671597	0	0	0
Apr-2061	0	0	0	0	0	6302583.70664901	0	12546408.0191947	0	0	0
May-2061	0	0	0	0	0	6081956.90575846	0	6469312.60771744	0	0	0
Jun-2061	0	0	0	0	0	2920208.51876198	0	860544.539345318	0	0	0
Jul-2061	0	0	0	0	0	1423949.50556881	0	0	0	0	0
Aug-2061	0	0	0	0	0	1408077.18572742	0	0	0	0	0
Sep-2061	0	0	0	0	0	1639680.31388426	0	0	0	0	0
Oct-2062	0	0	0	0	0	728036.488358694	0	87830.0969105047	0	0	0
Nov-2062	0	0	0	0	0	1176245.51951728	0	208185.047702174	0	0	0
Dec-2062	0	0	0	0	0	1723076.22871349	0	311966.499476195	0	0	0
Jan-2062	0	0	0	0	0	1166740.02320403	0	234103.176176862	0	0	0
Feb-2062	0	0	0	0	0	1311434.61040723	0	263215.91944419	0	0	0
Mar-2062	0	0	0	0	0	1469514.77941739	0	206911.240705251	0	0	0
Apr-2062	0	0	0	0	0	860714.910548227	0	122335.114189596	0	0	0
May-2062	0	0	0	0	0	764074.256210453	0	56759.8018899193	0	0	0
Jun-2062	0	0	0	0	0	613615.033573337	0	5289.78477218394	0	0	0
Jul-2062	0	0	0	0	0	592924.216415785	0	0	0	0	0
Aug-2062	0	0	0	0	0	691213.00016718	0	2544.34233190373	0	0	0
Sep-2062	0	0	0	0	0	785508.584550831	0	32349.3503669296	0	0	0
Oct-2063	0	0	0	0	0	736400.191053161	0	100876.738500433	0	0	0
Nov-2063	0	0	0	0	0	1149358.13944793	0	236981.059679986	0	0	0
Dec-2063	0	0	0	0	0	2257401.71022254	0	451480.34204451	0	0	0
Jan-2063	0	0	0	0	0	5678366.2641982	0	270606.232421437	0	0	0
Feb-2063	0	0	0	0	0	10917777.3644653	0	313791.420782452	0	0	0
Mar-2063	0	0	0	0	0	2801641.73908229	0	140082.086954115	0	0	0
Apr-2063	0	0	0	0	0	440167.48257536	0	36680.6235479466	0	0	0
May-2063	0	0	0	0	0	498947.119437407	0	23332.059542037	0	0	0
Jun-2063	0	0	0	0	0	519743.034296953	0	0	0	0	0
Jul-2063	0	0	0	0	0	556036.557231714	0	0	0	0	0
Aug-2063	0	0	0	0	0	626155.349330098	0	0	0	0	0
Sep-2063	0	0	0	0	0	524527.664689274	0	4995.50156846928	0	0	0
Oct-2064	0	0	0	0	0	612860.434231574	0	124991.272770913	0	0	0
Nov-2064	0	0	0	0	0	868751.07822697	0	173750.215645395	0	0	0
Dec-2064	0	0	0	0	0	1667176.77093332	0	494775.041696342	0	0	0
Jan-2064	0	0	0	0	0	1468310.72877201	0	440493.218631603	0	0	0
Feb-2064	0	0	0	0	0	1417289.70100267	0	425186.910300801	0	0	0
Mar-2064	0	0	0	0	0	1042859.04948841	0	235484.301497384	0	0	0
Apr-2064	0	0	0	0	0	762809.19866081	0	228842.759598243	0	0	0
May-2064	0	0	0	0	0	695077.432846232	0	96413.9664915745	0	0	0
Jun-2064	0	0	0	0	0	596878.818185229	0	90372.497119595	0	0	0
Jul-2064	0	0	0	0	0	688592.102470789	0	146710.34485632	0	0	0
Aug-2064	0	0	0	0	0	490955.31219713	0	153733.481597082	0	0	0
Sep-2064	0	0	0	0	0	596198.604132501	0	149673.289740377	0	0	0
Oct-2065	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2065	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2065	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2065	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2065	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2065	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2065	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2065	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2065	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2065	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2065	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2065	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2066	0	0	0	0	0	902960.812444285	0	141105.407363694	0	0	0
Nov-2066	0	0	0	0	0	1576838.424449	0	208261.678700812	0	0	0
Dec-2066	0	0	0	0	0	2388575.94403494	0	276936.341337385	0	0	0
Jan-2066	0	0	0	0	0	6043753.82062128	0	224244.606151119	0	0	0
Feb-2066	0	0	0	0	0	1669776.63800881	0	206190.720459743	0	0	0
Mar-2066	0	0	0	0	0	8208219.95889611	0	4124364.39573595	0	0	0
Apr-2066	0	0	0	0	0	11439559.8672264	0	14364755.7910663	0	0	0
May-2066	0	0	0	0	0	7222471.44590139	0	4852279.69641457	0	0	0
Jun-2066	0	0	0	0	0	3466865.91055921	0	1544307.13182718	0	0	0
Jul-2066	0	0	0	0	0	1157668.6769756	0	70402.6071333864	0	0	0
Aug-2066	0	0	0	0	0	1303439.14744098	0	75000.6748411514	0	0	0
Sep-2066	0	0	0	0	0	1383555.9517081	0	93851.7166366547	0	0	0
Oct-2067	0	0	0	0	0	773802.94572969	0	87697.6671826982	0	0	0
Nov-2067	0	0	0	0	0	1232102.89759138	0	246420.579518277	0	0	0
Dec-2067	0	0	0	0	0	1624244.4157792	0	324848.883155841	0	0	0
Jan-2067	0	0	0	0	0	924378.788289951	0	184875.757657991	0	0	0
Feb-2067	0	0	0	0	0	1177291.49046144	0	235458.298092289	0	0	0
Mar-2067	0	0	0	0	0	1139844.76138759	0	227968.952277519	0	0	0
Apr-2067	0	0	0	0	0	835942.308811862	0	164401.987399667	0	0	0
May-2067	0	0	0	0	0	687961.598485743	0	94891.2549635506	0	0	0
Jun-2067	0	0	0	0	0	508000.781862432	0	0	0	0	0
Jul-2067	0	0	0	0	0	381449.098740355	0	0	0	0	0
Aug-2067	0	0	0	0	0	584937.938809627	0	0	0	0	0
Sep-2067	0	0	0	0	0	751332.979498346	0	22767.6660454044	0	0	0
Oct-2068	0	0	0	0	0	736400.191053161	0	100876.738500433	0	0	0
Nov-2068	0	0	0	0	0	1149358.13944793	0	236981.059679986	0	0	0
Dec-2068	0	0	0	0	0	2257401.71022254	0	451480.34204451	0	0	0
Jan-2068	0	0	0	0	0	5678366.2641982	0	270606.232421437	0	0	0
Feb-2068	0	0	0	0	0	10917777.3644653	0	313791.420782452	0	0	0
Mar-2068	0	0	0	0	0	2801641.73908229	0	140082.086954115	0	0	0
Apr-2068	0	0	0	0	0	440167.48257536	0	36680.6235479466	0	0	0
May-2068	0	0	0	0	0	498947.119437407	0	23332.059542037	0	0	0
Jun-2068	0	0	0	0	0	519743.034296953	0	0	0	0	0
Jul-2068	0	0	0	0	0	556036.557231714	0	0	0	0	0
Aug-2068	0	0	0	0	0	626155.349330098	0	0	0	0	0
Sep-2068	0	0	0	0	0	524527.664689274	0	4995.50156846928	0	0	0
Oct-2069	0	0	0	0	0	773802.94572969	0	87697.6671826982	0	0	0
Nov-2069	0	0	0	0	0	1232102.89759138	0	246420.579518277	0	0	0
Dec-2069	0	0	0	0	0	1624244.4157792	0	324848.883155841	0	0	0
Jan-2069	0	0	0	0	0	924378.788289951	0	184875.757657991	0	0	0
Feb-2069	0	0	0	0	0	1177291.49046144	0	235458.298092289	0	0	0
Mar-2069	0	0	0	0	0	1139844.76138759	0	227968.952277519	0	0	0
Apr-2069	0	0	0	0	0	835942.308811862	0	164401.987399667	0	0	0
May-2069	0	0	0	0	0	687961.598485743	0	94891.2549635506	0	0	0
Jun-2069	0	0	0	0	0	508000.781862432	0	0	0	0	0
Jul-2069	0	0	0	0	0	381449.098740355	0	0	0	0	0
Aug-2069	0	0	0	0	0	584937.938809627	0	0	0	0	0
Sep-2069	0	0	0	0	0	751332.979498346	0	22767.6660454044	0	0	0
Oct-2070	0	0	0	0	0	697623.090843017	0	149663.085232758	0	0	0
Nov-2070	0	0	0	0	0	1474842.10458337	0	294968.420916674	0	0	0
Dec-2070	0	0	0	0	0	2047884.86801483	0	412236.564340649	0	0	0
Jan-2070	0	0	0	0	0	1117889.28628864	0	223577.857257729	0	0	0
Feb-2070	0	0	0	0	0	1217574.57660625	0	243514.91532125	0	0	0
Mar-2070	0	0	0	0	0	944166.459688163	0	188833.291937633	0	0	0
Apr-2070	0	0	0	0	0	475322.589132901	0	95713.4223851237	0	0	0
May-2070	0	0	0	0	0	509962.770228132	0	0	0	0	0
Jun-2070	0	0	0	0	0	645645.912479874	0	0	0	0	0
Jul-2070	0	0	0	0	0	474284.212543994	0	0	0	0	0
Aug-2070	0	0	0	0	0	541874.28149113	0	0	0	0	0
Sep-2070	0	0	0	0	0	650315.786190558	0	18064.3273941822	0	0	0
