future_nonIrr_inflows[, 1]	Cold.Stream	Hamlin.Creek	Turner.Creek	Fletcher.Creek	Carman.Creek	Big.Grizzly.Creek	Mapes.Creek	Little.Last.Chance.Creek	Correco.Canyon	Bear.Valley.Creek.Smithneck.Creek	Lemon.Creek
Apr-2050	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2050	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2050	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2050	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2050	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2050	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2051	0	0	0	0	0	696417.837380768	0	145871.303775702	0	0	0
Nov-2051	0	0	0	0	0	789396.026182476	0	157879.205236496	0	0	0
Dec-2051	0	0	0	0	0	1033108.35802607	0	206621.671605215	0	0	0
Jan-2051	0	0	0	0	0	827955.601117681	0	165591.120223537	0	0	0
Feb-2051	0	0	0	0	0	811390.352220635	0	162278.070444127	0	0	0
Mar-2051	0	0	0	0	0	781784.430790562	0	156356.886158113	0	0	0
Apr-2051	0	0	0	0	0	557248.217688852	0	111449.643537771	0	0	0
May-2051	0	0	0	0	0	618407.615717316	0	59462.2707420496	0	0	0
Jun-2051	0	0	0	0	0	490652.4789502	0	98589.0495086854	0	0	0
Jul-2051	0	0	0	0	0	539366.576248152	0	101722.643766099	0	0	0
Aug-2051	0	0	0	0	0	432720.32529998	0	130307.82523238	0	0	0
Sep-2051	0	0	0	0	0	589037.585770469	0	132533.456798356	0	0	0
Oct-2052	0	0	0	0	0	696417.837380768	0	145871.303775702	0	0	0
Nov-2052	0	0	0	0	0	789396.026182476	0	157879.205236496	0	0	0
Dec-2052	0	0	0	0	0	1033108.35802607	0	206621.671605215	0	0	0
Jan-2052	0	0	0	0	0	827955.601117681	0	165591.120223537	0	0	0
Feb-2052	0	0	0	0	0	811390.352220635	0	162278.070444127	0	0	0
Mar-2052	0	0	0	0	0	781784.430790562	0	156356.886158113	0	0	0
Apr-2052	0	0	0	0	0	557248.217688852	0	111449.643537771	0	0	0
May-2052	0	0	0	0	0	618407.615717316	0	59462.2707420496	0	0	0
Jun-2052	0	0	0	0	0	490652.4789502	0	98589.0495086854	0	0	0
Jul-2052	0	0	0	0	0	539366.576248152	0	101722.643766099	0	0	0
Aug-2052	0	0	0	0	0	432720.32529998	0	130307.82523238	0	0	0
Sep-2052	0	0	0	0	0	589037.585770469	0	132533.456798356	0	0	0
Oct-2053	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2053	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2053	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2053	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2053	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2053	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2053	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2053	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2053	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2053	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2053	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2053	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2054	0	0	0	0	0	919862.096205525	0	115607.056505759	0	0	0
Nov-2054	0	0	0	0	0	1080356.56780165	0	154336.652543092	0	0	0
Dec-2054	0	0	0	0	0	1115010.25142608	0	170297.813252699	0	0	0
Jan-2054	0	0	0	0	0	869905.532785729	0	173981.106557147	0	0	0
Feb-2054	0	0	0	0	0	814516.336935628	0	162903.267387126	0	0	0
Mar-2054	0	0	0	0	0	1824125.63279053	0	160647.427887803	0	0	0
Apr-2054	0	0	0	0	0	860814.189924084	0	72102.3851389404	0	0	0
May-2054	0	0	0	0	0	726272.950916413	0	0	0	0	0
Jun-2054	0	0	0	0	0	834057.157162516	0	0	0	0	0
Jul-2054	0	0	0	0	0	864650.438929599	0	0	0	0	0
Aug-2054	0	0	0	0	0	870732.884714932	0	0	0	0	0
Sep-2054	0	0	0	0	0	1038832.89470936	0	0	0	0	0
Oct-2055	0	0	0	0	0	696417.837380768	0	145871.303775702	0	0	0
Nov-2055	0	0	0	0	0	789396.026182476	0	157879.205236496	0	0	0
Dec-2055	0	0	0	0	0	1033108.35802607	0	206621.671605215	0	0	0
Jan-2055	0	0	0	0	0	827955.601117681	0	165591.120223537	0	0	0
Feb-2055	0	0	0	0	0	811390.352220635	0	162278.070444127	0	0	0
Mar-2055	0	0	0	0	0	781784.430790562	0	156356.886158113	0	0	0
Apr-2055	0	0	0	0	0	557248.217688852	0	111449.643537771	0	0	0
May-2055	0	0	0	0	0	618407.615717316	0	59462.2707420496	0	0	0
Jun-2055	0	0	0	0	0	490652.4789502	0	98589.0495086854	0	0	0
Jul-2055	0	0	0	0	0	539366.576248152	0	101722.643766099	0	0	0
Aug-2055	0	0	0	0	0	432720.32529998	0	130307.82523238	0	0	0
Sep-2055	0	0	0	0	0	589037.585770469	0	132533.456798356	0	0	0
Oct-2056	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2056	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2056	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2056	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2056	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2056	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2056	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2056	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2056	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2056	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2056	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2056	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2057	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2057	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2057	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2057	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2057	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2057	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2057	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2057	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2057	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2057	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2057	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2057	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2058	0	0	0	0	0	390709.667174796	0	136902.206214791	0	0	0
Nov-2058	0	0	0	0	0	369721.578036546	0	138645.591763705	0	0	0
Dec-2058	0	0	0	0	0	496583.223043924	0	212821.38130454	0	0	0
Jan-2058	0	0	0	0	0	480161.553743323	0	223834.709263805	0	0	0
Feb-2058	0	0	0	0	0	753356.405232465	0	202643.336850505	0	0	0
Mar-2058	0	0	0	0	0	678034.325688009	0	167425.235728548	0	0	0
Apr-2058	0	0	0	0	0	331083.321436778	0	105897.974136028	0	0	0
May-2058	0	0	0	0	0	393853.635187803	0	39102.0155797964	0	0	0
Jun-2058	0	0	0	0	0	582514.472011493	0	63235.9260804305	0	0	0
Jul-2058	0	0	0	0	0	608392.750624202	0	115651.633987465	0	0	0
Aug-2058	0	0	0	0	0	554690.886086563	0	102049.95530376	0	0	0
Sep-2058	0	0	0	0	0	527427.114111327	0	139879.265832957	0	0	0
Oct-2059	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2059	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2059	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2059	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2059	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2059	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2059	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2059	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2059	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2059	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2059	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2059	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2060	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2060	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2060	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2060	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2060	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2060	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2060	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2060	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2060	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2060	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2060	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2060	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2061	0	0	0	0	0	643381.387372846	0	129618.960826031	0	0	0
Nov-2061	0	0	0	0	0	774727.866070649	0	77472.7866070649	0	0	0
Dec-2061	0	0	0	0	0	2227677.33420135	0	171359.794938566	0	0	0
Jan-2061	0	0	0	0	0	15248480.8313545	0	176678.342654453	0	0	0
Feb-2061	0	0	0	0	0	1343306.22952411	0	148081.001679823	0	0	0
Mar-2061	0	0	0	0	0	904167.009803247	0	180833.40196065	0	0	0
Apr-2061	0	0	0	0	0	5532336.53044761	0	11013094.7308586	0	0	0
May-2061	0	0	0	0	0	7016283.60340387	0	7463145.93775658	0	0	0
Jun-2061	0	0	0	0	0	2893040.16244176	0	852538.405357233	0	0	0
Jul-2061	0	0	0	0	0	1424211.33881568	0	0	0	0	0
Aug-2061	0	0	0	0	0	1403179.85629536	0	0	0	0	0
Sep-2061	0	0	0	0	0	1634476.24989442	0	0	0	0	0
Oct-2062	0	0	0	0	0	791404.658593969	0	95474.8133798027	0	0	0
Nov-2062	0	0	0	0	0	883414.035914277	0	156356.466533501	0	0	0
Dec-2062	0	0	0	0	0	1039910.36178108	0	188277.912449695	0	0	0
Jan-2062	0	0	0	0	0	888112.401511434	0	178197.310335628	0	0	0
Feb-2062	0	0	0	0	0	717503.970973824	0	144009.061470543	0	0	0
Mar-2062	0	0	0	0	0	1079386.07749817	0	151980.174424421	0	0	0
Apr-2062	0	0	0	0	0	789112.488305278	0	112158.120165217	0	0	0
May-2062	0	0	0	0	0	679588.456505748	0	50483.7139118555	0	0	0
Jun-2062	0	0	0	0	0	586984.143743219	0	5060.2081357174	0	0	0
Jul-2062	0	0	0	0	0	581429.1984852	0	0	0	0	0
Aug-2062	0	0	0	0	0	658187.51196175	0	2422.77611765061	0	0	0
Sep-2062	0	0	0	0	0	764915.596955724	0	31501.2759041956	0	0	0
Oct-2063	0	0	0	0	0	712911.009623429	0	97659.0424141682	0	0	0
Nov-2063	0	0	0	0	0	767707.581738194	0	158290.223038803	0	0	0
Dec-2063	0	0	0	0	0	1176139.14657369	0	235227.829314738	0	0	0
Jan-2063	0	0	0	0	0	4322630.78814881	0	205997.77775959	0	0	0
Feb-2063	0	0	0	0	0	5810927.25173289	0	167013.766402631	0	0	0
Mar-2063	0	0	0	0	0	2624678.99176933	0	131233.949588467	0	0	0
Apr-2063	0	0	0	0	0	529524.885887995	0	44127.0738239996	0	0	0
May-2063	0	0	0	0	0	486106.713164011	0	22731.6088889646	0	0	0
Jun-2063	0	0	0	0	0	503266.116581384	0	0	0	0	0
Jul-2063	0	0	0	0	0	544997.342223196	0	0	0	0	0
Aug-2063	0	0	0	0	0	616992.179801793	0	0	0	0	0
Sep-2063	0	0	0	0	0	514311.010762735	0	4898.20010250224	0	0	0
Oct-2064	0	0	0	0	0	692519.689806882	0	141237.568315878	0	0	0
Nov-2064	0	0	0	0	0	730549.488908666	0	146109.897781734	0	0	0
Dec-2064	0	0	0	0	0	977805.238935493	0	290187.361232469	0	0	0
Jan-2064	0	0	0	0	0	906660.817990734	0	271998.245397221	0	0	0
Feb-2064	0	0	0	0	0	745023.438523524	0	223507.031557057	0	0	0
Mar-2064	0	0	0	0	0	793011.844727573	0	179067.190744936	0	0	0
Apr-2064	0	0	0	0	0	701396.284210955	0	210418.885263287	0	0	0
May-2064	0	0	0	0	0	641099.000286562	0	88926.6355236203	0	0	0
Jun-2064	0	0	0	0	0	575411.37583949	0	87122.1449334442	0	0	0
Jul-2064	0	0	0	0	0	678518.817305964	0	144564.146642508	0	0	0
Aug-2064	0	0	0	0	0	484073.178400758	0	151578.470004278	0	0	0
Sep-2064	0	0	0	0	0	586162.888163023	0	147153.863137161	0	0	0
Oct-2065	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2065	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2065	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2065	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2065	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2065	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2065	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2065	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2065	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2065	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2065	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2065	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2066	0	0	0	0	0	935024.049231415	0	146115.919476617	0	0	0
Nov-2066	0	0	0	0	0	1026514.42254361	0	135577.376562364	0	0	0
Dec-2066	0	0	0	0	0	1477978.23134512	0	171359.794938566	0	0	0
Jan-2066	0	0	0	0	0	4761766.2996063	0	176678.342654453	0	0	0
Feb-2066	0	0	0	0	0	1199191.68324642	0	148081.001679823	0	0	0
Mar-2066	0	0	0	0	0	6353231.57775459	0	3192292.87816019	0	0	0
Apr-2066	0	0	0	0	0	10041515.9704952	0	12609219.7918826	0	0	0
May-2066	0	0	0	0	0	8332007.07718778	0	5597700.04960886	0	0	0
Jun-2066	0	0	0	0	0	3434611.69043508	0	1529939.56658114	0	0	0
Jul-2066	0	0	0	0	0	1157881.54698771	0	70415.5526368204	0	0	0
Aug-2066	0	0	0	0	0	1298905.75185416	0	74739.8205243233	0	0	0
Sep-2066	0	0	0	0	0	1379164.78249954	0	93553.8473905596	0	0	0
Oct-2067	0	0	0	0	0	737729.336079678	0	83609.3247556968	0	0	0
Nov-2067	0	0	0	0	0	834822.418444482	0	166964.483688897	0	0	0
Dec-2067	0	0	0	0	0	935598.513495548	0	187119.70269911	0	0	0
Jan-2067	0	0	0	0	0	795694.616759079	0	159138.923351816	0	0	0
Feb-2067	0	0	0	0	0	665124.375539339	0	133024.875107868	0	0	0
Mar-2067	0	0	0	0	0	749905.674198484	0	149981.134839697	0	0	0
Apr-2067	0	0	0	0	0	688010.993852086	0	135308.828790911	0	0	0
May-2067	0	0	0	0	0	633393.25190965	0	87364.5864702965	0	0	0
Jun-2067	0	0	0	0	0	485079.330005662	0	0	0	0	0
Jul-2067	0	0	0	0	0	375082.770454666	0	0	0	0	0
Aug-2067	0	0	0	0	0	521224.22792524	0	0	0	0	0
Sep-2067	0	0	0	0	0	726643.810602221	0	22019.5094121885	0	0	0
Oct-2068	0	0	0	0	0	712911.009623429	0	97659.0424141682	0	0	0
Nov-2068	0	0	0	0	0	767707.581738194	0	158290.223038803	0	0	0
Dec-2068	0	0	0	0	0	1176139.14657369	0	235227.829314738	0	0	0
Jan-2068	0	0	0	0	0	4322630.78814881	0	205997.77775959	0	0	0
Feb-2068	0	0	0	0	0	5810927.25173289	0	167013.766402631	0	0	0
Mar-2068	0	0	0	0	0	2624678.99176933	0	131233.949588467	0	0	0
Apr-2068	0	0	0	0	0	529524.885887995	0	44127.0738239996	0	0	0
May-2068	0	0	0	0	0	486106.713164011	0	22731.6088889646	0	0	0
Jun-2068	0	0	0	0	0	503266.116581384	0	0	0	0	0
Jul-2068	0	0	0	0	0	544997.342223196	0	0	0	0	0
Aug-2068	0	0	0	0	0	616992.179801793	0	0	0	0	0
Sep-2068	0	0	0	0	0	514311.010762735	0	4898.20010250224	0	0	0
Oct-2069	0	0	0	0	0	737729.336079678	0	83609.3247556968	0	0	0
Nov-2069	0	0	0	0	0	834822.418444482	0	166964.483688897	0	0	0
Dec-2069	0	0	0	0	0	935598.513495548	0	187119.70269911	0	0	0
Jan-2069	0	0	0	0	0	795694.616759079	0	159138.923351816	0	0	0
Feb-2069	0	0	0	0	0	665124.375539339	0	133024.875107868	0	0	0
Mar-2069	0	0	0	0	0	749905.674198484	0	149981.134839697	0	0	0
Apr-2069	0	0	0	0	0	688010.993852086	0	135308.828790911	0	0	0
May-2069	0	0	0	0	0	633393.25190965	0	87364.5864702965	0	0	0
Jun-2069	0	0	0	0	0	485079.330005662	0	0	0	0	0
Jul-2069	0	0	0	0	0	375082.770454666	0	0	0	0	0
Aug-2069	0	0	0	0	0	521224.22792524	0	0	0	0	0
Sep-2069	0	0	0	0	0	726643.810602221	0	22019.5094121885	0	0	0
Oct-2070	0	0	0	0	0	675076.861272545	0	144826.177850858	0	0	0
Nov-2070	0	0	0	0	0	868984.16390293	0	173796.832780586	0	0	0
Dec-2070	0	0	0	0	0	1198896.4159152	0	241336.291515398	0	0	0
Jan-2070	0	0	0	0	0	884040.430649797	0	176808.08612996	0	0	0
Feb-2070	0	0	0	0	0	653124.367006268	0	130624.873401254	0	0	0
Mar-2070	0	0	0	0	0	714350.432392372	0	142870.086478475	0	0	0
Apr-2070	0	0	0	0	0	494135.792771161	0	99501.7466672306	0	0	0
May-2070	0	0	0	0	0	481279.445862388	0	0	0	0	0
Jun-2070	0	0	0	0	0	587216.890257921	0	0	0	0	0
Jul-2070	0	0	0	0	0	451155.385621326	0	0	0	0	0
Aug-2070	0	0	0	0	0	516520.949195931	0	0	0	0	0
Sep-2070	0	0	0	0	0	619903.337968473	0	17219.5371657909	0	0	0
